Concessionaria;Data;Km;Trecho
VIA BAHIA;11/04/2015;783,2;BR-116/BA
VIA BAHIA;11/04/2015;539,2;BR-324/BA
VIA BAHIA;11/04/2015;822,5;BR-116/BA
VIA BAHIA;11/04/2015;452,2;BR-116/BA
VIA BAHIA;12/04/2015;0,8;BR-116/BA - Cont VC
VIA BAHIA;12/04/2015;596,4;BR-116/BA
VIA BAHIA;12/04/2015;10,2;BR-116/BA - Cont VC
VIA BAHIA;12/04/2015;495;BR-116/BA
VIA BAHIA;12/04/2015;588,1;BR-116/BA
VIA BAHIA;12/04/2015;677,9;BR-116/BA
VIA BAHIA;12/04/2015;578,8;BR-324/BA
VIA BAHIA;12/04/2015;611;BR-324/BA
VIA BAHIA;12/04/2015;478;BR-116/BA
VIA BAHIA;12/04/2015;583;BR-324/BA
VIA BAHIA;13/04/2015;534,05;BR-324/BA
VIA BAHIA;13/04/2015;564,1;BR-324/BA
VIA BAHIA;13/04/2015;559,7;BR-324/BA
VIA BAHIA;13/04/2015;559,2;BR-324/BA
VIA BAHIA;13/04/2015;9,3;BA-526
VIA BAHIA;13/04/2015;610,1;BR-324/BA
VIA BAHIA;13/04/2015;525;BR-324/BA
VIA BAHIA;13/04/2015;622;BR-324/BA
VIA BAHIA;14/04/2015;817,8;BR-116/BA
VIA BAHIA;14/04/2015;858,3;BR-116/BA
VIA BAHIA;14/04/2015;555,2;BR-116/BA
VIA BAHIA;14/04/2015;574;BR-324/BA
VIA BAHIA;14/04/2015;608,1;BR-324/BA
VIA BAHIA;14/04/2015;459,3;BR-116/BA
VIA BAHIA;14/04/2015;568;BR-324/BA
VIA BAHIA;15/04/2015;605,3;BR-324/BA
VIA BAHIA;15/04/2015;567;BR-324/BA
VIA BAHIA;15/04/2015;561,8;BR-324/BA
VIA BAHIA;15/04/2015;599;BR-324/BA
VIA BAHIA;15/04/2015;518,1;BR-324/BA
VIA BAHIA;15/04/2015;909;BR-116/BA
VIA BAHIA;15/04/2015;814;BR-116/BA
VIA BAHIA;16/04/2015;428,5;BR-116/BA
VIA BAHIA;16/04/2015;621;BR-324/BA
VIA BAHIA;16/04/2015;778,2;BR-116/BA
VIA BAHIA;16/04/2015;565,3;BR-324/BA
VIA BAHIA;16/04/2015;615,1;BR-324/BA
VIA BAHIA;16/04/2015;594;BR-324/BA
VIA BAHIA;16/04/2015;653;BR-116/BA
VIA BAHIA;16/04/2015;513,9;BR-116/BA
VIA BAHIA;16/04/2015;560,3;BR-324/BA
VIA BAHIA;16/04/2015;590,7;BR-324/BA
VIA BAHIA;16/04/2015;537,4;BR-324/BA
VIA BAHIA;16/04/2015;611;BR-324/BA
VIA BAHIA;17/04/2015;592,8;BR-324/BA
VIA BAHIA;17/04/2015;622,8;BR-324/BA
VIA BAHIA;17/04/2015;549;BR-116/BA
VIA BAHIA;17/04/2015;559,5;BR-324/BA
VIA BAHIA;17/04/2015;433,3;BR-116/BA
VIA BAHIA;17/04/2015;919,1;BR-116/BA
VIA BAHIA;17/04/2015;614,5;BR-324/BA
VIA BAHIA;17/04/2015;577,5;BR-324/BA
VIA BAHIA;17/04/2015;527,8;BR-324/BA
VIA BAHIA;17/04/2015;612,6;BR-324/BA
VIA BAHIA;17/04/2015;516,8;BR-116/BA
VIA BAHIA;17/04/2015;559;BR-324/BA
VIA BAHIA;18/04/2015;605,2;BR-324/BA
VIA BAHIA;18/04/2015;1,2;BR-116/BA - ContSuFS
VIA BAHIA;18/04/2015;460,6;BR-116/BA
VIA BAHIA;18/04/2015;472;BR-116/BA
VIA BAHIA;19/04/2015;8,9;BR-116/BA - Cont VC
VIA BAHIA;19/04/2015;8,4;BR-116/BA - Cont VC
VIA BAHIA;19/04/2015;748,4;BR-116/BA
VIA BAHIA;19/04/2015;619;BR-324/BA
VIA BAHIA;19/04/2015;461;BR-116/BA
VIA BAHIA;19/04/2015;0,5;BR-116/BA - Cont VC
VIA BAHIA;19/04/2015;836;BR-116/BA
VIA BAHIA;19/04/2015;816;BR-116/BA
VIA BAHIA;20/04/2015;432;BR-116/BA
VIA BAHIA;20/04/2015;467,2;BR-116/BA
VIA BAHIA;20/04/2015;622,9;BR-324/BA
VIA BAHIA;20/04/2015;619,3;BR-324/BA
VIA BAHIA;20/04/2015;783,8;BR-116/BA
VIA BAHIA;20/04/2015;874,8;BR-116/BA
VIA BAHIA;21/04/2015;557,2;BR-324/BA
VIA BAHIA;21/04/2015;538,05;BR-324/BA
VIA BAHIA;21/04/2015;640,3;BR-116/BA
VIA BAHIA;21/04/2015;607,9;BR-324/BA
VIA BAHIA;22/04/2015;519,1;BR-324/BA
VIA BAHIA;22/04/2015;519,1;BR-324/BA
VIA BAHIA;22/04/2015;838,2;BR-116/BA
VIA BAHIA;22/04/2015;623,1;BR-324/BA
VIA BAHIA;22/04/2015;526,2;BR-324/BA
VIA BAHIA;22/04/2015;675,6;BR-116/BA
VIA BAHIA;22/04/2015;620;BR-324/BA
VIA BAHIA;22/04/2015;615;BR-324/BA
VIA BAHIA;23/04/2015;544,5;BR-116/BA
VIA BAHIA;23/04/2015;525,5;BR-324/BA
VIA BAHIA;23/04/2015;591,6;BR-116/BA
VIA BAHIA;23/04/2015;618,8;BR-324/BA
VIA BAHIA;23/04/2015;561,5;BR-324/BA
VIA BAHIA;23/04/2015;615,1;BR-324/BA
VIA BAHIA;23/04/2015;580,95;BR-324/BA
VIA BAHIA;23/04/2015;551;BR-324/BA
VIA BAHIA;23/04/2015;5;BR-116/BA - ContSuFS
VIA BAHIA;23/04/2015;16;BR-116/BA - Cont VC
VIA BAHIA;23/04/2015;623;BR-324/BA
VIA BAHIA;23/04/2015;832,8;BR-116/BA
VIA BAHIA;23/04/2015;623;BR-324/BA
VIA BAHIA;24/04/2015;518;BR-324/BA
VIA BAHIA;24/04/2015;548,5;BR-116/BA
VIA BAHIA;24/04/2015;587,3;BR-324/BA
VIA BAHIA;24/04/2015;599;BR-324/BA
VIA BAHIA;24/04/2015;518;BR-324/BA
VIA BAHIA;24/04/2015;827,3;BR-116/BA
VIA BAHIA;24/04/2015;607;BR-324/BA
VIA BAHIA;24/04/2015;520;BR-116/BA
VIA BAHIA;25/04/2015;518,6;BR-324/BA
VIA BAHIA;25/04/2015;569,7;BR-324/BA
VIA BAHIA;25/04/2015;518,1;BR-324/BA
VIA BAHIA;25/04/2015;560,1;BR-324/BA
VIA BAHIA;25/04/2015;622,05;BR-324/BA
VIA BAHIA;25/04/2015;473;BR-116/BA
VIA BAHIA;25/04/2015;586,6;BR-116/BA
VIA BAHIA;25/04/2015;841;BR-116/BA
VIA BAHIA;25/04/2015;655,3;BR-116/BA
VIA BAHIA;25/04/2015;559;BR-324/BA
VIA BAHIA;25/04/2015;7,5;BR-116/BA - Cont VC
VIA BAHIA;25/04/2015;543;BR-324/BA
VIA BAHIA;25/04/2015;17;BR-116/BA - Cont VC
VIA BAHIA;25/04/2015;653,1;BR-116/BA
VIA BAHIA;26/04/2015;886,1;BR-116/BA
VIA BAHIA;26/04/2015;20,9;BR-116/BA - Cont VC
VIA BAHIA;26/04/2015;624,2;BR-324/BA
VIA BAHIA;26/04/2015;910,5;BR-116/BA
VIA BAHIA;26/04/2015;620,2;BR-324/BA
VIA BAHIA;26/04/2015;589,3;BR-116/BA
VIA BAHIA;26/04/2015;621,2;BR-324/BA
VIA BAHIA;26/04/2015;562,3;BR-324/BA
VIA BAHIA;26/04/2015;565,2;BR-324/BA
VIA BAHIA;26/04/2015;590,5;BR-324/BA
VIA BAHIA;26/04/2015;438;BR-116/BA
VIA BAHIA;27/04/2015;562,5;BR-324/BA
VIA BAHIA;27/04/2015;575,45;BR-324/BA
VIA BAHIA;27/04/2015;623,8;BR-324/BA
VIA BAHIA;27/04/2015;573,4;BR-324/BA
VIA BAHIA;27/04/2015;484,4;BR-116/BA
VIA BAHIA;27/04/2015;566;BR-324/BA
VIA BAHIA;27/04/2015;703;BR-116/BA
VIA BAHIA;27/04/2015;528;BR-116/BA
VIA BAHIA;28/04/2015;812,8;BR-116/BA
VIA BAHIA;28/04/2015;595,2;BR-324/BA
VIA BAHIA;28/04/2015;527,3;BR-116/BA
VIA BAHIA;28/04/2015;559,2;BR-324/BA
VIA BAHIA;28/04/2015;539,7;BR-116/BA
VIA BAHIA;28/04/2015;619,1;BR-324/BA
VIA BAHIA;28/04/2015;619;BR-324/BA
VIA BAHIA;28/04/2015;640;BR-116/BA
VIA BAHIA;28/04/2015;527;BR-324/BA
VIA BAHIA;28/04/2015;501;BR-116/BA
VIA BAHIA;29/04/2015;569;BR-116/BA
VIA BAHIA;29/04/2015;620,05;BR-324/BA
VIA BAHIA;29/04/2015;541,8;BR-324/BA
VIA BAHIA;29/04/2015;620,05;BR-324/BA
VIA BAHIA;29/04/2015;16,8;BR-116/BA - Cont VC
VIA BAHIA;29/04/2015;625,9;BR-324/BA
VIA BAHIA;29/04/2015;530,05;BR-324/BA
VIA BAHIA;29/04/2015;813;BR-116/BA
VIA BAHIA;29/04/2015;643,3;BR-116/BA
VIA BAHIA;29/04/2015;624;BR-324/BA
VIA BAHIA;29/04/2015;625;BR-324/BA
VIA BAHIA;29/04/2015;540;BR-324/BA
VIA BAHIA;30/04/2015;530,1;BR-116/BA
VIA BAHIA;30/04/2015;591,5;BR-324/BA
VIA BAHIA;30/04/2015;617,8;BR-324/BA
VIA BAHIA;30/04/2015;619;BR-324/BA
VIA BAHIA;30/04/2015;537;BR-324/BA
VIA BAHIA;30/04/2015;11;BR-116/BA - Cont VC
VIA BAHIA;30/04/2015;621;BR-324/BA
VIA BAHIA;30/04/2015;576;BR-324/BA
VIA BAHIA;01/05/2015;0,2;BR-116/BA - ContSuFS
VIA BAHIA;01/05/2015;551,1;BR-324/BA
VIA BAHIA;01/05/2015;561,9;BR-324/BA
VIA BAHIA;01/05/2015;551;BR-324/BA
VIA BAHIA;01/05/2015;879,3;BR-116/BA
VIA BAHIA;01/05/2015;535,5;BR-324/BA
VIA BAHIA;01/05/2015;633,1;BR-116/BA
VIA BAHIA;01/05/2015;615,1;BR-324/BA
VIA BAHIA;01/05/2015;622,98;BR-324/BA
VIA BAHIA;01/05/2015;560,2;BR-324/BA
VIA BAHIA;02/05/2015;812;BR-116/BA
VIA BAHIA;02/05/2015;599;BR-324/BA
VIA BAHIA;02/05/2015;615,2;BR-324/BA
VIA BAHIA;02/05/2015;696;BR-116/BA
VIA BAHIA;02/05/2015;615,05;BR-324/BA
VIA BAHIA;02/05/2015;579,4;BR-324/BA
VIA BAHIA;02/05/2015;836,5;BR-116/BA
VIA BAHIA;02/05/2015;907;BR-116/BA
VIA BAHIA;02/05/2015;518;BR-324/BA
VIA BAHIA;02/05/2015;576,9;BR-324/BA
VIA BAHIA;02/05/2015;579;BR-116/BA
VIA BAHIA;02/05/2015;611;BR-324/BA
VIA BAHIA;02/05/2015;547;BR-324/BA
VIA BAHIA;02/05/2015;642,4;BR-116/BA
VIA BAHIA;02/05/2015;544;BR-116/BA
VIA BAHIA;03/05/2015;842,3;BR-116/BA
VIA BAHIA;03/05/2015;669,3;BR-116/BA
VIA BAHIA;03/05/2015;620,9;BR-324/BA
VIA BAHIA;03/05/2015;815,5;BR-116/BA
VIA BAHIA;03/05/2015;537;BR-324/BA
VIA BAHIA;03/05/2015;477,9;BR-116/BA
VIA BAHIA;03/05/2015;595;BR-324/BA
VIA BAHIA;03/05/2015;543;BR-324/BA
VIA BAHIA;03/05/2015;426,7;BR-116/BA
VIA BAHIA;04/05/2015;582,3;BR-116/BA
VIA BAHIA;04/05/2015;574,05;BR-324/BA
VIA BAHIA;04/05/2015;574;BR-324/BA
VIA BAHIA;04/05/2015;590;BR-324/BA
VIA BAHIA;04/05/2015;624;BR-324/BA
VIA BAHIA;04/05/2015;567,1;BR-324/BA
VIA BAHIA;04/05/2015;638,2;BR-116/BA
VIA BAHIA;04/05/2015;608;BR-324/BA
VIA BAHIA;04/05/2015;567;BR-324/BA
VIA BAHIA;04/05/2015;622,3;BR-324/BA
VIA BAHIA;04/05/2015;817,9;BR-116/BA
VIA BAHIA;04/05/2015;558;BR-324/BA
VIA BAHIA;04/05/2015;537;BR-324/BA
VIA BAHIA;05/05/2015;0;BR-116/BA - ContSuFS
VIA BAHIA;05/05/2015;617,6;BR-324/BA
VIA BAHIA;05/05/2015;460,3;BR-116/BA
VIA BAHIA;05/05/2015;576;BR-324/BA
VIA BAHIA;05/05/2015;587;BR-324/BA
VIA BAHIA;05/05/2015;618;BR-324/BA
VIA BAHIA;05/05/2015;520,7;BR-324/BA
VIA BAHIA;05/05/2015;466;BR-116/BA
VIA BAHIA;05/05/2015;875;BR-116/BA
VIA BAHIA;05/05/2015;617;BR-324/BA
VIA BAHIA;05/05/2015;756,5;BR-116/BA
VIA BAHIA;06/05/2015;570;BR-116/BA
VIA BAHIA;06/05/2015;540,8;BR-116/BA
VIA BAHIA;06/05/2015;520,15;BR-324/BA
VIA BAHIA;06/05/2015;623,1;BR-324/BA
VIA BAHIA;06/05/2015;0;BA-528
VIA BAHIA;06/05/2015;819;BR-116/BA
VIA BAHIA;06/05/2015;561;BR-324/BA
VIA BAHIA;07/05/2015;910;BR-116/BA
VIA BAHIA;07/05/2015;549,9;BR-324/BA
VIA BAHIA;07/05/2015;610,9;BR-324/BA
VIA BAHIA;07/05/2015;520,2;BR-324/BA
VIA BAHIA;07/05/2015;527;BR-116/BA
VIA BAHIA;07/05/2015;618;BR-324/BA
VIA BAHIA;07/05/2015;473;BR-116/BA
VIA BAHIA;08/05/2015;719,1;BR-116/BA
VIA BAHIA;08/05/2015;614,6;BR-324/BA
VIA BAHIA;08/05/2015;609,97;BR-324/BA
VIA BAHIA;08/05/2015;526;BR-324/BA
VIA BAHIA;08/05/2015;573,2;BR-324/BA
VIA BAHIA;08/05/2015;543;BR-324/BA
VIA BAHIA;08/05/2015;3;BR-116/BA - Cont VC
VIA BAHIA;08/05/2015;683;BR-116/BA
VIA BAHIA;08/05/2015;579;BR-324/BA
VIA BAHIA;09/05/2015;615;BR-324/BA
VIA BAHIA;09/05/2015;856,1;BR-116/BA
VIA BAHIA;09/05/2015;538,1;BR-116/BA
VIA BAHIA;09/05/2015;438,9;BR-116/BA
VIA BAHIA;09/05/2015;530,3;BR-116/BA
VIA BAHIA;09/05/2015;546;BR-324/BA
VIA BAHIA;09/05/2015;537,9;BR-116/BA
VIA BAHIA;09/05/2015;651,05;BR-116/BA
VIA BAHIA;09/05/2015;594,3;BR-324/BA
VIA BAHIA;09/05/2015;684,2;BR-116/BA
VIA BAHIA;09/05/2015;700;BR-116/BA
VIA BAHIA;09/05/2015;796,4;BR-116/BA
VIA BAHIA;09/05/2015;615,5;BR-324/BA
VIA BAHIA;09/05/2015;615;BR-324/BA
VIA BAHIA;10/05/2015;613;BR-324/BA
VIA BAHIA;10/05/2015;463,9;BR-116/BA
VIA BAHIA;10/05/2015;772;BR-116/BA
VIA BAHIA;10/05/2015;563,6;BR-324/BA
VIA BAHIA;10/05/2015;624,4;BR-324/BA
VIA BAHIA;10/05/2015;615,5;BR-324/BA
VIA BAHIA;10/05/2015;584,5;BR-116/BA
VIA BAHIA;10/05/2015;523,3;BR-324/BA
VIA BAHIA;10/05/2015;439,9;BR-116/BA
VIA BAHIA;10/05/2015;563;BR-324/BA
VIA BAHIA;10/05/2015;562;BR-324/BA
VIA BAHIA;10/05/2015;613;BR-324/BA
VIA BAHIA;10/05/2015;782,8;BR-116/BA
VIA BAHIA;11/05/2015;450;BR-116/BA
VIA BAHIA;11/05/2015;793;BR-116/BA
VIA BAHIA;11/05/2015;521,3;BR-324/BA
VIA BAHIA;11/05/2015;621,8;BR-324/BA
VIA BAHIA;11/05/2015;595,5;BR-324/BA
VIA BAHIA;11/05/2015;614,3;BR-324/BA
VIA BAHIA;11/05/2015;622,3;BR-324/BA
VIA BAHIA;11/05/2015;520,1;BR-324/BA
VIA BAHIA;11/05/2015;652,4;BR-116/BA
VIA BAHIA;11/05/2015;489,8;BR-116/BA
VIA BAHIA;11/05/2015;603;BR-324/BA
VIA BAHIA;11/05/2015;2;BR-116/BA - ContSuFS
VIA BAHIA;11/05/2015;736;BR-116/BA
VIA BAHIA;11/05/2015;574;BR-324/BA
VIA BAHIA;11/05/2015;524;BR-116/BA
VIA BAHIA;12/05/2015;595;BR-324/BA
VIA BAHIA;12/05/2015;627;BR-116/BA
VIA BAHIA;12/05/2015;537;BR-324/BA
VIA BAHIA;12/05/2015;547;BR-324/BA
VIA BAHIA;12/05/2015;795,1;BR-116/BA
VIA BAHIA;12/05/2015;7,2;BR-116/BA - Cont VC
VIA BAHIA;12/05/2015;563,2;BR-116/BA
VIA BAHIA;12/05/2015;537;BR-324/BA
VIA BAHIA;12/05/2015;613;BR-324/BA
VIA BAHIA;12/05/2015;602;BR-116/BA
VIA BAHIA;13/05/2015;575;BR-324/BA
VIA BAHIA;13/05/2015;543;BR-324/BA
VIA BAHIA;13/05/2015;592;BR-324/BA
VIA BAHIA;13/05/2015;618;BR-324/BA
VIA BAHIA;14/05/2015;588,3;BR-116/BA
VIA BAHIA;14/05/2015;566;BR-116/BA
VIA BAHIA;14/05/2015;510,3;BR-116/BA
VIA BAHIA;14/05/2015;593;BR-116/BA
VIA BAHIA;14/05/2015;602;BR-116/BA
VIA BAHIA;14/05/2015;873;BR-116/BA
VIA BAHIA;14/05/2015;641;BR-116/BA
VIA BAHIA;14/05/2015;543;BR-324/BA
VIA BAHIA;15/05/2015;728;BR-116/BA
VIA BAHIA;15/05/2015;561;BR-324/BA
VIA BAHIA;15/05/2015;605,2;BR-324/BA
VIA BAHIA;15/05/2015;532,4;BR-324/BA
VIA BAHIA;15/05/2015;619,5;BR-324/BA
VIA BAHIA;15/05/2015;583,6;BR-324/BA
VIA BAHIA;15/05/2015;4,2;BA-526
VIA BAHIA;15/05/2015;528,8;BR-324/BA
VIA BAHIA;15/05/2015;614;BR-116/BA
VIA BAHIA;15/05/2015;617,35;BR-324/BA
VIA BAHIA;15/05/2015;591,5;BR-324/BA
VIA BAHIA;15/05/2015;554;BR-116/BA
VIA BAHIA;15/05/2015;439;BR-116/BA
VIA BAHIA;15/05/2015;16,5;BR-116/BA - Cont VC
VIA BAHIA;15/05/2015;633;BR-116/BA
VIA BAHIA;15/05/2015;433;BR-116/BA
VIA BAHIA;15/05/2015;583;BR-324/BA
VIA BAHIA;15/05/2015;585;BR-324/BA
VIA BAHIA;15/05/2015;597;BR-324/BA
VIA BAHIA;16/05/2015;605,01;BR-116/BA
VIA BAHIA;16/05/2015;620,1;BR-324/BA
VIA BAHIA;16/05/2015;520,3;BR-324/BA
VIA BAHIA;16/05/2015;555,9;BR-324/BA
VIA BAHIA;16/05/2015;543,1;BR-324/BA
VIA BAHIA;16/05/2015;532,8;BR-324/BA
VIA BAHIA;16/05/2015;593,2;BR-324/BA
VIA BAHIA;16/05/2015;924,5;BR-116/BA
VIA BAHIA;16/05/2015;527,6;BR-324/BA
VIA BAHIA;16/05/2015;537;BR-324/BA
VIA BAHIA;16/05/2015;613;BR-324/BA
VIA BAHIA;16/05/2015;642;BR-116/BA
VIA BAHIA;16/05/2015;1,5;BR-116/BA - ContSuFS
VIA BAHIA;16/05/2015;606;BR-324/BA
VIA BAHIA;16/05/2015;604;BR-324/BA
VIA BAHIA;16/05/2015;597;BR-324/BA
VIA BAHIA;16/05/2015;615;BR-324/BA
VIA BAHIA;16/05/2015;615;BR-324/BA
VIA BAHIA;16/05/2015;894,8;BR-116/BA
VIA BAHIA;16/05/2015;813;BR-116/BA
VIA BAHIA;16/05/2015;543;BR-324/BA
VIA BAHIA;16/05/2015;918;BR-116/BA
VIA BAHIA;16/05/2015;612;BR-324/BA
VIA BAHIA;17/05/2015;579;BR-116/BA
VIA BAHIA;17/05/2015;562,4;BR-324/BA
VIA BAHIA;17/05/2015;793;BR-116/BA
VIA BAHIA;17/05/2015;522,2;BR-324/BA
VIA BAHIA;17/05/2015;754;BR-116/BA
VIA BAHIA;17/05/2015;5,5;BA-526
VIA BAHIA;17/05/2015;675;BR-116/BA
VIA BAHIA;17/05/2015;559,9;BR-324/BA
VIA BAHIA;17/05/2015;778;BR-116/BA
VIA BAHIA;17/05/2015;8;BR-116/BA - Cont VC
VIA BAHIA;18/05/2015;626;BR-324/BA
VIA BAHIA;18/05/2015;443,5;BR-116/BA
VIA BAHIA;18/05/2015;2,3;BR-116/BA - ContSuFS
VIA BAHIA;18/05/2015;523,15;BR-324/BA
VIA BAHIA;18/05/2015;494,4;BR-116/BA
VIA BAHIA;18/05/2015;521,8;BR-324/BA
VIA BAHIA;18/05/2015;457,4;BR-116/BA
VIA BAHIA;18/05/2015;817,9;BR-116/BA
VIA BAHIA;18/05/2015;819;BR-116/BA
VIA BAHIA;18/05/2015;596,12;BR-324/BA
VIA BAHIA;18/05/2015;546,2;BR-116/BA
VIA BAHIA;18/05/2015;604,3;BR-324/BA
VIA BAHIA;18/05/2015;615,5;BR-324/BA
VIA BAHIA;18/05/2015;652;BR-116/BA
VIA BAHIA;18/05/2015;608;BR-324/BA
VIA BAHIA;18/05/2015;832;BR-116/BA
VIA BAHIA;19/05/2015;614,2;BR-324/BA
VIA BAHIA;19/05/2015;0,5;BR-116/BA - Cont VC
VIA BAHIA;19/05/2015;582;BR-324/BA
VIA BAHIA;19/05/2015;566;BR-324/BA
VIA BAHIA;19/05/2015;448,5;BR-116/BA
VIA BAHIA;19/05/2015;543;BR-324/BA
VIA BAHIA;19/05/2015;615;BR-324/BA
VIA BAHIA;20/05/2015;11;BR-116/BA - Cont VC
VIA BAHIA;20/05/2015;620;BR-324/BA
VIA BAHIA;20/05/2015;669,1;BR-116/BA
VIA BAHIA;20/05/2015;792,3;BR-116/BA
VIA BAHIA;20/05/2015;618;BR-324/BA
VIA BAHIA;20/05/2015;533,2;BR-324/BA
VIA BAHIA;20/05/2015;622;BR-324/BA
VIA BAHIA;20/05/2015;455,3;BR-116/BA
VIA BAHIA;21/05/2015;455,5;BR-116/BA
VIA BAHIA;21/05/2015;12;BR-116/BA - Cont VC
VIA BAHIA;21/05/2015;591;BR-324/BA
VIA BAHIA;21/05/2015;581;BR-324/BA
VIA BAHIA;21/05/2015;581,5;BR-324/BA
VIA BAHIA;21/05/2015;651,5;BR-116/BA
VIA BAHIA;21/05/2015;597;BR-324/BA
VIA BAHIA;21/05/2015;494,5;BR-116/BA
VIA BAHIA;21/05/2015;432;BR-116/BA
VIA BAHIA;21/05/2015;815;BR-116/BA
VIA BAHIA;21/05/2015;544;BR-116/BA
VIA BAHIA;21/05/2015;14,6;BR-116/BA - Cont VC
VIA BAHIA;22/05/2015;11,2;BR-116/BA - Cont VC
VIA BAHIA;22/05/2015;10,9;BR-116/BA - Cont VC
VIA BAHIA;22/05/2015;579,6;BR-324/BA
VIA BAHIA;22/05/2015;617,1;BR-324/BA
VIA BAHIA;22/05/2015;556,15;BR-324/BA
VIA BAHIA;22/05/2015;593,7;BR-116/BA
VIA BAHIA;22/05/2015;0,9;BR-116/BA - Cont VC
VIA BAHIA;22/05/2015;599;BR-324/BA
VIA BAHIA;22/05/2015;589,3;BR-116/BA
VIA BAHIA;22/05/2015;543,2;BR-116/BA
VIA BAHIA;22/05/2015;564,1;BR-324/BA
VIA BAHIA;22/05/2015;4;BA-526
VIA BAHIA;22/05/2015;427,8;BR-116/BA
VIA BAHIA;22/05/2015;537,2;BR-324/BA
VIA BAHIA;22/05/2015;530;BR-324/BA
VIA BAHIA;23/05/2015;564,2;BR-324/BA
VIA BAHIA;23/05/2015;518;BR-116/BA
VIA BAHIA;23/05/2015;831;BR-116/BA
VIA BAHIA;23/05/2015;613,8;BR-324/BA
VIA BAHIA;23/05/2015;614;BR-324/BA
VIA BAHIA;23/05/2015;675;BR-116/BA
VIA BAHIA;23/05/2015;618;BR-324/BA
VIA BAHIA;24/05/2015;903,5;BR-116/BA
VIA BAHIA;24/05/2015;480,2;BR-116/BA
VIA BAHIA;24/05/2015;808,9;BR-116/BA
VIA BAHIA;24/05/2015;578,3;BR-324/BA
VIA BAHIA;24/05/2015;592,9;BR-324/BA
VIA BAHIA;24/05/2015;819,3;BR-116/BA
VIA BAHIA;24/05/2015;2,3;BR-116/BA - ContSuFS
VIA BAHIA;24/05/2015;592;BR-324/BA
VIA BAHIA;25/05/2015;525;BR-116/BA
VIA BAHIA;25/05/2015;428,9;BR-116/BA
VIA BAHIA;25/05/2015;544,1;BR-324/BA
VIA BAHIA;25/05/2015;488,5;BR-116/BA
VIA BAHIA;25/05/2015;709,2;BR-116/BA
VIA BAHIA;25/05/2015;624,7;BR-116/BA
VIA BAHIA;25/05/2015;528;BR-324/BA
VIA BAHIA;25/05/2015;617,1;BR-324/BA
VIA BAHIA;25/05/2015;617,9;BR-324/BA
VIA BAHIA;25/05/2015;618,8;BR-324/BA
VIA BAHIA;26/05/2015;615,2;BR-324/BA
VIA BAHIA;26/05/2015;606,3;BR-324/BA
VIA BAHIA;26/05/2015;596;BR-116/BA
VIA BAHIA;26/05/2015;433;BR-116/BA
VIA BAHIA;26/05/2015;439;BR-116/BA
VIA BAHIA;26/05/2015;886,5;BR-116/BA
VIA BAHIA;26/05/2015;575;BR-324/BA
VIA BAHIA;27/05/2015;560,1;BR-324/BA
VIA BAHIA;27/05/2015;523,2;BR-324/BA
VIA BAHIA;27/05/2015;523,5;BR-324/BA
VIA BAHIA;27/05/2015;593,2;BR-324/BA
VIA BAHIA;27/05/2015;626,1;BR-324/BA
VIA BAHIA;27/05/2015;533,2;BR-324/BA
VIA BAHIA;27/05/2015;615,7;BR-324/BA
VIA BAHIA;27/05/2015;572,2;BR-324/BA
VIA BAHIA;27/05/2015;617;BR-324/BA
VIA BAHIA;27/05/2015;574;BR-324/BA
VIA BAHIA;27/05/2015;617;BR-324/BA
VIA BAHIA;27/05/2015;587,3;BR-116/BA
VIA BAHIA;28/05/2015;536;BR-324/BA
VIA BAHIA;28/05/2015;617,5;BR-324/BA
VIA BAHIA;28/05/2015;578;BR-116/BA
VIA BAHIA;28/05/2015;602,5;BR-324/BA
VIA BAHIA;28/05/2015;428;BR-116/BA
VIA BAHIA;29/05/2015;571;BR-324/BA
VIA BAHIA;29/05/2015;748,9;BR-116/BA
VIA BAHIA;29/05/2015;880,2;BR-116/BA
VIA BAHIA;29/05/2015;581;BR-324/BA
VIA BAHIA;29/05/2015;461,4;BR-116/BA
VIA BAHIA;29/05/2015;542,1;BR-324/BA
VIA BAHIA;29/05/2015;741;BR-116/BA
VIA BAHIA;29/05/2015;659,2;BR-116/BA
VIA BAHIA;29/05/2015;642;BR-116/BA
VIA BAHIA;29/05/2015;687;BR-116/BA
VIA BAHIA;29/05/2015;7,05;BA-526
VIA BAHIA;29/05/2015;621,2;BR-324/BA
VIA BAHIA;29/05/2015;533,7;BR-324/BA
VIA BAHIA;29/05/2015;7;BR-116/BA - Cont VC
VIA BAHIA;30/05/2015;625,8;BR-324/BA
VIA BAHIA;30/05/2015;741;BR-116/BA
VIA BAHIA;30/05/2015;743,1;BR-116/BA
VIA BAHIA;30/05/2015;607,1;BR-324/BA
VIA BAHIA;30/05/2015;594;BR-116/BA
VIA BAHIA;30/05/2015;885;BR-116/BA
VIA BAHIA;30/05/2015;553,15;BR-324/BA
VIA BAHIA;30/05/2015;648;BR-116/BA
VIA BAHIA;30/05/2015;582,2;BR-324/BA
VIA BAHIA;30/05/2015;626;BR-116/BA
VIA BAHIA;30/05/2015;1,1;BR-116/BA - ContSuFS
VIA BAHIA;30/05/2015;560,85;BR-324/BA
VIA BAHIA;30/05/2015;621;BR-324/BA
VIA BAHIA;31/05/2015;790;BR-116/BA
VIA BAHIA;31/05/2015;589,4;BR-116/BA
VIA BAHIA;31/05/2015;569,3;BR-324/BA
